code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,is_attrition,date_registration,module_presentation_length,early_assessment_count_expected,early_assessment_weight_expected,assessment_submission_count_early,assessment_score_mean_early,assessment_score_std_early,assessment_score_max_early,assessment_score_min_early,assessment_weighted_score_sum_early,assessment_mean_submission_delay_early,assessment_late_submission_count_early,assessment_banked_count_early,assessment_type_count_cma_early,assessment_type_count_tma_early,vle_total_clicks_early,vle_event_count_early,vle_active_days_early,vle_unique_sites_early,vle_clicks_dataplus_early,vle_clicks_dualpane_early,vle_clicks_externalquiz_early,vle_clicks_forumng_early,vle_clicks_glossary_early,vle_clicks_homepage_early,vle_clicks_htmlactivity_early,vle_clicks_oucollaborate_early,vle_clicks_oucontent_early,vle_clicks_ouelluminate_early,vle_clicks_ouwiki_early,vle_clicks_page_early,vle_clicks_questionnaire_early,vle_clicks_quiz_early,vle_clicks_repeatactivity_early,vle_clicks_resource_early,vle_clicks_sharedsubpage_early,vle_clicks_subpage_early,vle_clicks_url_early,assessment_submission_ratio_early,assessment_weighted_score_ratio_early,registration_lead_days
BBB,2013B,556860,F,South Region,A Level or Equivalent,,0-35,0,60,N,Fail,0,-30.0,240,3,24.0,3.0,73.66666666666667,24.006943440041116,100.0,53.0,15.89,1.3333333333333333,1.0,0.0,1.0,2.0,868.0,207.0,36.0,27.0,0.0,0.0,0.0,663.0,3.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,33.0,16.0,1.0,0.6620833333333334,30.0
BBB,2013B,556863,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,1,-30.0,240,3,24.0,3.0,79.66666666666667,10.503967504392486,90.0,69.0,17.72,4.0,2.0,0.0,1.0,2.0,174.0,65.0,15.0,10.0,0.0,0.0,0.0,133.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,3.0,3.0,1.0,0.7383333333333333,30.0
BBB,2013B,556865,F,South Region,A Level or Equivalent,,0-35,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,75.66666666666667,21.1266025033211,100.0,62.0,15.799999999999999,1.6666666666666667,1.0,0.0,1.0,2.0,286.0,78.0,19.0,12.0,0.0,0.0,0.0,188.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,0.0,6.0,2.0,1.0,0.6583333333333333,30.0
BBB,2013B,556871,F,South Region,A Level or Equivalent,,0-35,0,60,N,Distinction,0,-30.0,240,3,24.0,3.0,81.0,3.605551275463989,85.0,78.0,20.0,1.0,1.0,0.0,1.0,2.0,471.0,177.0,39.0,23.0,0.0,0.0,0.0,278.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,23.0,4.0,1.0,0.8333333333333334,30.0
BBB,2013B,556876,F,South Region,A Level or Equivalent,,35-55,0,60,N,Distinction,0,-30.0,240,3,24.0,3.0,80.33333333333333,17.214335111567145,100.0,68.0,16.89,0.6666666666666666,1.0,0.0,1.0,2.0,366.0,108.0,26.0,19.0,0.0,0.0,0.0,252.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,0.0,7.0,3.0,1.0,0.70375,30.0
BBB,2013B,556877,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1,-30.0,240,3,24.0,2.0,88.0,16.97056274847714,100.0,76.0,4.8,2.5,1.0,0.0,1.0,1.0,710.0,231.0,51.0,20.0,0.0,0.0,0.0,464.0,4.0,176.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,20.0,16.0,0.6666666666666666,0.19999999999999998,30.0
BBB,2013B,556878,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,77.0,21.283796653792763,100.0,58.0,15.09,2.0,1.0,0.0,1.0,2.0,643.0,189.0,26.0,33.0,0.0,0.0,0.0,429.0,2.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,19.0,0.0,32.0,13.0,1.0,0.62875,30.0
BBB,2013B,556882,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1,-30.0,240,3,24.0,1.0,63.0,0.0,63.0,63.0,3.15,0.0,0.0,0.0,0.0,1.0,405.0,109.0,15.0,15.0,0.0,0.0,0.0,309.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,5.0,0.3333333333333333,0.13125,30.0
BBB,2013B,556883,F,South Region,A Level or Equivalent,,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,76.66666666666667,21.385353243127252,100.0,58.0,15.04,-2.0,1.0,0.0,1.0,2.0,168.0,61.0,7.0,17.0,0.0,0.0,0.0,82.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,14.0,16.0,1.0,0.6266666666666666,30.0
BBB,2013B,556887,F,South Region,A Level or Equivalent,,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,66.0,12.165525060596439,80.0,58.0,14.500000000000002,-2.0,1.0,0.0,1.0,2.0,167.0,61.0,15.0,12.0,0.0,0.0,0.0,93.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,6.0,5.0,1.0,0.6041666666666667,30.0
BBB,2013B,556892,F,South Region,A Level or Equivalent,,0-35,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,80.0,5.0,85.0,75.0,19.85,1.6666666666666667,1.0,0.0,1.0,2.0,713.0,156.0,24.0,19.0,0.0,0.0,0.0,587.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,11.0,6.0,1.0,0.8270833333333334,30.0
BBB,2013B,556898,F,South Region,Lower Than A Level,,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,74.33333333333333,22.50185177565023,100.0,58.0,15.6,0.3333333333333333,1.0,0.0,1.0,2.0,3537.0,490.0,70.0,44.0,0.0,0.0,0.0,2768.0,6.0,525.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,28.0,0.0,71.0,25.0,1.0,0.65,30.0
BBB,2013B,556929,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,-28.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
BBB,2013B,556959,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,-22.0,240,3,24.0,3.0,85.0,14.106735979665885,100.0,72.0,18.11,2.0,1.0,0.0,1.0,2.0,690.0,216.0,38.0,35.0,0.0,0.0,0.0,476.0,1.0,112.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,26.0,0.0,16.0,0.0,34.0,18.0,1.0,0.7545833333333333,22.0
BBB,2013B,556986,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,1,-30.0,240,3,24.0,1.0,79.0,0.0,79.0,79.0,3.95,4.0,1.0,0.0,0.0,1.0,228.0,82.0,14.0,18.0,0.0,0.0,0.0,126.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,29.0,9.0,0.3333333333333333,0.16458333333333333,30.0
BBB,2013B,556987,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,-30.0,240,3,24.0,3.0,59.333333333333336,18.583146486355137,80.0,44.0,12.72,-3.0,1.0,0.0,1.0,2.0,440.0,142.0,27.0,23.0,0.0,0.0,0.0,216.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,14.0,0.0,28.0,14.0,1.0,0.53,30.0
BBB,2013B,556988,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,-30.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,57.0,10.0,15.0,0.0,0.0,0.0,44.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,5.0,0.0,0.0,30.0
BBB,2013B,556990,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,83.33333333333333,23.072349974229617,100.0,57.0,15.91,1.3333333333333333,1.0,0.0,1.0,2.0,314.0,79.0,19.0,20.0,0.0,0.0,0.0,189.0,0.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,31.0,6.0,1.0,0.6629166666666667,30.0
BBB,2013B,556992,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,63.333333333333336,3.511884584284247,67.0,60.0,15.29,1.3333333333333333,1.0,0.0,1.0,2.0,323.0,108.0,20.0,23.0,0.0,0.0,0.0,188.0,1.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,24.0,5.0,1.0,0.6370833333333333,30.0
BBB,2013B,556997,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,88.66666666666667,10.01665280087781,100.0,81.0,19.83,1.0,1.0,0.0,1.0,2.0,357.0,136.0,36.0,16.0,0.0,0.0,0.0,204.0,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,6.0,0.0,7.0,8.0,1.0,0.8262499999999999,30.0
BBB,2013B,556999,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,85.33333333333333,13.316656236958787,100.0,74.0,18.42,3.0,2.0,0.0,1.0,2.0,151.0,74.0,19.0,18.0,0.0,0.0,0.0,80.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,6.0,5.0,1.0,0.7675000000000001,30.0
BBB,2013B,557006,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,-30.0,240,3,24.0,3.0,65.66666666666667,14.0118997046558,80.0,52.0,13.41,7.666666666666667,3.0,0.0,1.0,2.0,137.0,47.0,6.0,21.0,0.0,0.0,0.0,48.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,14.0,0.0,15.0,3.0,1.0,0.55875,30.0
BBB,2013B,557024,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,-30.0,240,3,24.0,3.0,65.66666666666667,12.423096769056148,80.0,58.0,14.19,1.3333333333333333,1.0,0.0,1.0,2.0,355.0,133.0,26.0,28.0,0.0,0.0,0.0,173.0,3.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,27.0,20.0,1.0,0.5912499999999999,30.0
BBB,2013B,557032,F,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Distinction,0,-30.0,240,3,24.0,3.0,82.33333333333333,15.695009822658074,100.0,70.0,17.45,-1.6666666666666667,1.0,0.0,1.0,2.0,758.0,261.0,40.0,57.0,0.0,0.0,0.0,409.0,3.0,159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,80.0,10.0,1.0,0.7270833333333333,30.0
BBB,2013B,557057,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,-29.0,240,3,24.0,3.0,81.33333333333333,1.5275252316519452,83.0,80.0,19.79,3.6666666666666665,3.0,0.0,1.0,2.0,714.0,217.0,48.0,24.0,0.0,0.0,0.0,440.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,0.0,31.0,10.0,1.0,0.8245833333333333,29.0
BBB,2013B,557060,F,South West Region,HE Qualification,20-30%,35-55,0,60,N,Pass,0,-29.0,240,3,24.0,2.0,67.5,7.7781745930520225,73.0,62.0,14.81,16.0,2.0,0.0,0.0,2.0,820.0,53.0,10.0,20.0,0.0,0.0,0.0,765.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,13.0,4.0,0.6666666666666666,0.6170833333333333,29.0
BBB,2013B,557145,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,0,-23.0,240,3,24.0,3.0,82.0,23.811761799581316,100.0,55.0,15.450000000000001,1.0,1.0,0.0,1.0,2.0,242.0,106.0,16.0,25.0,0.0,0.0,0.0,107.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,24.0,11.0,1.0,0.64375,23.0
BBB,2013B,557155,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,-27.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
BBB,2013B,557170,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,-22.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
BBB,2013B,557220,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,-22.0,240,3,24.0,3.0,83.66666666666667,14.843629385474877,100.0,71.0,17.78,4.0,2.0,0.0,1.0,2.0,352.0,147.0,28.0,31.0,0.0,0.0,0.0,167.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,23.0,0.0,41.0,10.0,1.0,0.7408333333333333,22.0
BBB,2013B,557285,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,-25.0,240,3,24.0,3.0,77.66666666666667,21.1266025033211,100.0,58.0,17.4,1.6666666666666667,1.0,0.0,1.0,2.0,665.0,221.0,24.0,39.0,0.0,0.0,0.0,262.0,3.0,148.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,66.0,0.0,124.0,23.0,1.0,0.725,25.0
BBB,2013B,557308,F,North Region,A Level or Equivalent,10-20,0-35,0,75,N,Fail,0,-22.0,240,3,24.0,3.0,82.0,16.3707055437449,100.0,68.0,18.439999999999998,1.3333333333333333,1.0,0.0,1.0,2.0,380.0,161.0,24.0,40.0,0.0,0.0,0.0,133.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,28.0,0.0,33.0,11.0,1.0,0.7683333333333332,22.0
BBB,2013B,557325,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,0,-16.0,240,3,24.0,3.0,82.33333333333333,4.04145188432738,87.0,80.0,19.55,0.3333333333333333,1.0,0.0,1.0,2.0,449.0,142.0,35.0,14.0,0.0,0.0,0.0,342.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,10.0,5.0,1.0,0.8145833333333333,16.0
BBB,2013B,557338,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1,-28.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
BBB,2013B,557351,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,0,-29.0,240,3,24.0,3.0,75.66666666666667,21.1266025033211,100.0,62.0,15.41,6.333333333333333,2.0,0.0,1.0,2.0,373.0,125.0,30.0,26.0,0.0,0.0,0.0,215.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,0.0,18.0,8.0,1.0,0.6420833333333333,29.0
BBB,2013B,557451,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,-28.0,240,3,24.0,3.0,91.66666666666667,7.637626158259732,100.0,85.0,21.45,2.0,1.0,0.0,1.0,2.0,312.0,99.0,20.0,17.0,0.0,0.0,0.0,191.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,9.0,3.0,1.0,0.8937499999999999,28.0
BBB,2013B,557528,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,-21.0,240,3,24.0,3.0,93.0,7.0,100.0,86.0,21.130000000000003,0.6666666666666666,1.0,0.0,1.0,2.0,662.0,249.0,48.0,23.0,0.0,0.0,0.0,475.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,13.0,2.0,1.0,0.8804166666666667,21.0
BBB,2013B,557594,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,-27.0,240,3,24.0,3.0,76.33333333333333,20.98412098071619,100.0,60.0,16.42,1.3333333333333333,1.0,0.0,1.0,2.0,311.0,110.0,18.0,27.0,0.0,0.0,0.0,180.0,1.0,66.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,5.0,15.0,1.0,0.6841666666666667,27.0
BBB,2013B,557622,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,0,-27.0,240,3,24.0,3.0,87.33333333333333,11.015141094572206,100.0,80.0,19.759999999999998,2.3333333333333335,2.0,0.0,1.0,2.0,697.0,264.0,56.0,20.0,0.0,0.0,0.0,434.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,5.0,0.0,10.0,6.0,1.0,0.8233333333333333,27.0
BBB,2013B,557709,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,-25.0,240,3,24.0,3.0,75.0,21.79449471770337,100.0,60.0,15.05,4.333333333333333,2.0,0.0,1.0,2.0,208.0,61.0,14.0,18.0,0.0,0.0,0.0,138.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,15.0,5.0,1.0,0.6270833333333333,25.0
BBB,2013B,557729,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,-28.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
BBB,2013B,557758,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,-25.0,240,3,24.0,3.0,88.33333333333333,10.11599393699568,100.0,82.0,20.04,-5.333333333333333,1.0,0.0,1.0,2.0,4911.0,627.0,82.0,37.0,0.0,0.0,0.0,3907.0,14.0,836.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,18.0,1.0,66.0,25.0,1.0,0.835,25.0
BBB,2013B,557775,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass,0,-25.0,240,3,24.0,3.0,86.0,12.165525060596439,100.0,78.0,19.04,1.0,1.0,0.0,1.0,2.0,598.0,147.0,32.0,26.0,0.0,0.0,0.0,403.0,0.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,24.0,9.0,1.0,0.7933333333333333,25.0
BBB,2013B,557803,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0,-25.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
BBB,2013B,557827,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,0,-22.0,240,3,24.0,3.0,74.66666666666667,22.501851775650227,100.0,57.0,14.61,2.0,1.0,0.0,1.0,2.0,529.0,188.0,28.0,23.0,0.0,0.0,0.0,351.0,0.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,6.0,0.0,15.0,9.0,1.0,0.60875,22.0
BBB,2013B,557865,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,-21.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
BBB,2013B,557935,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,0,-27.0,240,3,24.0,3.0,83.33333333333333,16.041612554021288,100.0,68.0,17.34,4.333333333333333,2.0,0.0,1.0,2.0,270.0,113.0,23.0,32.0,0.0,0.0,0.0,54.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,37.0,21.0,1.0,0.7225,27.0
BBB,2013B,557938,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,1,-23.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,23.0
BBB,2013B,557968,F,Wales,A Level or Equivalent,40-50%,0-35,0,70,N,Distinction,0,-27.0,240,3,24.0,3.0,91.33333333333333,7.505553499465137,100.0,87.0,21.009999999999998,1.3333333333333333,1.0,0.0,1.0,2.0,334.0,124.0,30.0,15.0,0.0,0.0,0.0,217.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,0.0,11.0,1.0,1.0,0.8754166666666666,27.0
BBB,2013B,557979,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,-15.0,240,3,24.0,3.0,75.66666666666667,6.658328118479392,80.0,68.0,16.99,2.3333333333333335,2.0,0.0,1.0,2.0,154.0,69.0,13.0,24.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,26.0,3.0,1.0,0.7079166666666666,15.0
BBB,2013B,557997,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,-23.0,240,3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
BBB,2013B,558024,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,-22.0,240,3,24.0,3.0,73.0,7.54983443527075,80.0,65.0,17.37,1.3333333333333333,1.0,0.0,1.0,2.0,265.0,110.0,17.0,24.0,0.0,0.0,0.0,78.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,24.0,12.0,1.0,0.72375,22.0
BBB,2013B,558040,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,-23.0,240,3,24.0,3.0,89.66666666666667,9.291573243177568,100.0,82.0,20.759999999999998,1.3333333333333333,1.0,0.0,1.0,2.0,263.0,110.0,23.0,27.0,0.0,0.0,0.0,79.0,1.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,45.0,14.0,1.0,0.8649999999999999,23.0
BBB,2013B,558042,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,120,N,Distinction,0,-23.0,240,3,24.0,3.0,88.66666666666667,10.01665280087781,100.0,81.0,20.35,1.0,1.0,0.0,1.0,2.0,108.0,46.0,6.0,15.0,0.0,0.0,0.0,36.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,0.0,17.0,2.0,1.0,0.8479166666666668,23.0
BBB,2013B,558066,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Distinction,0,-24.0,240,3,24.0,3.0,91.33333333333333,8.082903768654763,100.0,84.0,20.619999999999997,2.0,1.0,0.0,1.0,2.0,113.0,50.0,8.0,14.0,0.0,0.0,0.0,66.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,1.0,1.0,0.8591666666666665,24.0
BBB,2013B,558068,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,-24.0,240,3,24.0,3.0,78.66666666666667,19.756855350316588,100.0,61.0,15.73,1.0,1.0,0.0,1.0,2.0,289.0,100.0,13.0,26.0,0.0,0.0,0.0,149.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,20.0,0.0,28.0,4.0,1.0,0.6554166666666666,24.0
BBB,2013B,558075,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,-24.0,240,3,24.0,3.0,84.0,14.177446878757825,100.0,73.0,18.87,1.3333333333333333,1.0,0.0,1.0,2.0,215.0,80.0,18.0,19.0,0.0,0.0,0.0,47.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,5.0,0.0,8.0,5.0,1.0,0.78625,24.0
BBB,2013B,558092,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,0,-23.0,240,3,24.0,3.0,53.0,8.18535277187245,60.0,44.0,11.27,1.6666666666666667,1.0,0.0,1.0,2.0,106.0,57.0,11.0,21.0,0.0,0.0,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,11.0,7.0,1.0,0.4695833333333333,23.0
BBB,2013B,558099,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,0,-23.0,240,3,24.0,3.0,84.33333333333333,14.011899704655804,100.0,73.0,19.05,1.6666666666666667,1.0,0.0,1.0,2.0,685.0,163.0,17.0,53.0,0.0,0.0,0.0,412.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,71.0,0.0,74.0,16.0,1.0,0.7937500000000001,23.0
BBB,2013B,558113,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,-25.0,240,3,24.0,3.0,75.33333333333333,4.041451884327382,80.0,73.0,17.59,4.333333333333333,2.0,0.0,1.0,2.0,528.0,160.0,34.0,20.0,0.0,0.0,0.0,365.0,0.0,112.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,21.0,5.0,1.0,0.7329166666666667,25.0
